id_imagem,arquivo_imagem,id_celula,classe_bethesda,rotulo_binario,alvo,nucleo_x,nucleo_y,caminho_imagem,caminho_recorte,particao,fold,prob_anormal,alvo_predito,predicao,acerto
199,5ebaeeae59a5bc5ca0d79d99cb4dcac1.png,5083,Negative for intraepithelial lesion,normal,0,274,724,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_199_5ebaeeae59a5bc5ca0d79d99cb4dcac1.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img199_cell5083_normal.png,treino,3,0.043895524,0,normal,1
35,bf7767fb55e9b4e77ea458f825f06e65.png,10333,Negative for intraepithelial lesion,normal,0,483,685,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_035_bf7767fb55e9b4e77ea458f825f06e65.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img035_cell10333_normal.png,treino,3,0.4702044,0,normal,1
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10289,Negative for intraepithelial lesion,normal,0,565,509,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_038_466a61aa31579a2ffb3c561f5a5d37d0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img038_cell10289_normal.png,treino,3,0.050611433,0,normal,1
217,5a65081dd9202379699a7518fd51a9a5.png,4809,Negative for intraepithelial lesion,normal,0,242,745,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_217_5a65081dd9202379699a7518fd51a9a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img217_cell4809_normal.png,treino,3,0.03429395,0,normal,1
85,6bb20c67c4013e8805d0f64315b9bcb1.png,8132,Negative for intraepithelial lesion,normal,0,269,120,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_085_6bb20c67c4013e8805d0f64315b9bcb1.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img085_cell8132_normal.png,teste,3,0.9641868,1,anormal,0
205,33915ae53ce2cffb30485ad683a8c64e.png,5020,Negative for intraepithelial lesion,normal,0,228,247,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_205_33915ae53ce2cffb30485ad683a8c64e.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img205_cell5020_normal.png,treino,3,0.030243218,0,normal,1
236,221e5472253d8a712be2eb84079a6a72.png,4349,Negative for intraepithelial lesion,normal,0,686,1002,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_236_221e5472253d8a712be2eb84079a6a72.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img236_cell4349_normal.png,treino,3,0.08744687,0,normal,1
155,37264b18b1096a6515b8ce006c6568ee.png,5802,Negative for intraepithelial lesion,normal,0,441,838,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_155_37264b18b1096a6515b8ce006c6568ee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img155_cell5802_normal.png,treino,3,0.030415535,0,normal,1
19,8457af003b1ad48e907156b5e6e53bea.png,10969,Negative for intraepithelial lesion,normal,0,246,716,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_019_8457af003b1ad48e907156b5e6e53bea.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img019_cell10969_normal.png,teste,3,0.021206122,0,normal,1
7,df075c7d02cc7729bd04b5996a3e8991.png,11403,Negative for intraepithelial lesion,normal,0,431,358,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_007_df075c7d02cc7729bd04b5996a3e8991.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img007_cell11403_normal.png,treino,3,0.94853723,1,anormal,0
129,b8f6374bc7c780a8b4fd99498b05afbb.png,6746,Negative for intraepithelial lesion,normal,0,832,392,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_129_b8f6374bc7c780a8b4fd99498b05afbb.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img129_cell6746_normal.png,treino,3,0.017193202,0,normal,1
311,5b9327cfecd550d543d371d0c94b2bad.png,2635,Negative for intraepithelial lesion,normal,0,485,120,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_311_5b9327cfecd550d543d371d0c94b2bad.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img311_cell2635_normal.png,treino,3,0.025107034,0,normal,1
378,b7c9bdb02733f1e3d77ac191115c15f7.png,1035,Negative for intraepithelial lesion,normal,0,767,953,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_378_b7c9bdb02733f1e3d77ac191115c15f7.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img378_cell1035_normal.png,treino,3,0.027716566,0,normal,1
168,c99bb99a4e4ab6bbabceeea1bd229447.png,5594,LSIL,anormal,1,864,741,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_168_c99bb99a4e4ab6bbabceeea1bd229447.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img168_cell5594_anormal.png,treino,3,0.95362186,1,anormal,1
66,3831ee45ac7b7283b9becaa7116d8f33.png,9058,HSIL,anormal,1,809,257,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_066_3831ee45ac7b7283b9becaa7116d8f33.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img066_cell9058_anormal.png,treino,3,0.9725193,1,anormal,1
66,3831ee45ac7b7283b9becaa7116d8f33.png,9056,HSIL,anormal,1,752,354,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_066_3831ee45ac7b7283b9becaa7116d8f33.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img066_cell9056_anormal.png,treino,3,0.9688562,1,anormal,1
396,ba9d94a8fdbaba01220db89cde170b24.png,264,HSIL,anormal,1,538,259,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_396_ba9d94a8fdbaba01220db89cde170b24.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img396_cell0264_anormal.png,teste,3,0.9583042,1,anormal,1
44,5ddea605aee431bb47d9580882733a87.png,10107,LSIL,anormal,1,1265,269,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_044_5ddea605aee431bb47d9580882733a87.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img044_cell10107_anormal.png,treino,3,0.61048245,1,anormal,1
366,6a2ed524278daea0ddd2f37a47ca2b69.png,1287,LSIL,anormal,1,399,285,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_366_6a2ed524278daea0ddd2f37a47ca2b69.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img366_cell1287_anormal.png,treino,3,0.9424538,1,anormal,1
396,ba9d94a8fdbaba01220db89cde170b24.png,291,HSIL,anormal,1,429,524,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_396_ba9d94a8fdbaba01220db89cde170b24.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img396_cell0291_anormal.png,teste,3,0.9638481,1,anormal,1
77,28d57ea979962b5e05639ed582021cdd.png,8365,HSIL,anormal,1,942,120,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8365_anormal.png,teste,3,0.9251624,1,anormal,1
395,1a1319ef78624dc20d4a43cadde1da01.png,414,HSIL,anormal,1,563,717,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_395_1a1319ef78624dc20d4a43cadde1da01.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img395_cell0414_anormal.png,validacao,3,0.9665054,1,anormal,1
97,299abd9ed2593fa2a0bcd9ba0c73a576.png,7685,HSIL,anormal,1,1140,977,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_097_299abd9ed2593fa2a0bcd9ba0c73a576.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img097_cell7685_anormal.png,treino,3,0.9620006,1,anormal,1
217,5a65081dd9202379699a7518fd51a9a5.png,4819,ASC-US,anormal,1,182,212,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_217_5a65081dd9202379699a7518fd51a9a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img217_cell4819_anormal.png,treino,3,0.9007919,1,anormal,1
57,28508d4d8bb189cedd8d6c79b8d529c9.png,9676,ASC-H,anormal,1,659,667,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_057_28508d4d8bb189cedd8d6c79b8d529c9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img057_cell9676_anormal.png,validacao,3,0.93195957,1,anormal,1
312,e195831951b7e556d3ca5f497ad4bc9c.png,2584,LSIL,anormal,1,769,300,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_312_e195831951b7e556d3ca5f497ad4bc9c.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img312_cell2584_anormal.png,treino,3,0.9410612,1,anormal,1
77,28d57ea979962b5e05639ed582021cdd.png,8360,HSIL,anormal,1,761,263,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8360_anormal.png,teste,3,0.95938325,1,anormal,1
97,299abd9ed2593fa2a0bcd9ba0c73a576.png,7659,SCC,anormal,1,738,701,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_097_299abd9ed2593fa2a0bcd9ba0c73a576.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img097_cell7659_anormal.png,treino,3,0.9756001,1,anormal,1
168,c99bb99a4e4ab6bbabceeea1bd229447.png,5587,LSIL,anormal,1,442,744,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_168_c99bb99a4e4ab6bbabceeea1bd229447.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img168_cell5587_anormal.png,treino,3,0.95699733,1,anormal,1
340,987a233d03cd94cd14e42ac9a2a5ab62.png,1916,ASC-H,anormal,1,762,252,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_340_987a233d03cd94cd14e42ac9a2a5ab62.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img340_cell1916_anormal.png,treino,3,0.971779,1,anormal,1
77,28d57ea979962b5e05639ed582021cdd.png,8385,HSIL,anormal,1,492,747,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8385_anormal.png,teste,3,0.9603612,1,anormal,1
395,1a1319ef78624dc20d4a43cadde1da01.png,424,HSIL,anormal,1,925,693,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_395_1a1319ef78624dc20d4a43cadde1da01.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img395_cell0424_anormal.png,validacao,3,0.9679902,1,anormal,1
395,1a1319ef78624dc20d4a43cadde1da01.png,378,HSIL,anormal,1,1058,560,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_395_1a1319ef78624dc20d4a43cadde1da01.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img395_cell0378_anormal.png,validacao,3,0.96879715,1,anormal,1
396,ba9d94a8fdbaba01220db89cde170b24.png,314,HSIL,anormal,1,799,403,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_396_ba9d94a8fdbaba01220db89cde170b24.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img396_cell0314_anormal.png,teste,3,0.96882665,1,anormal,1
44,5ddea605aee431bb47d9580882733a87.png,10116,LSIL,anormal,1,622,744,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_044_5ddea605aee431bb47d9580882733a87.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img044_cell10116_anormal.png,treino,3,0.95506835,1,anormal,1
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10272,LSIL,anormal,1,1027,612,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_038_466a61aa31579a2ffb3c561f5a5d37d0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img038_cell10272_anormal.png,treino,3,0.6687721,1,anormal,1
396,ba9d94a8fdbaba01220db89cde170b24.png,281,HSIL,anormal,1,448,914,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_396_ba9d94a8fdbaba01220db89cde170b24.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img396_cell0281_anormal.png,teste,3,0.950503,1,anormal,1
366,6a2ed524278daea0ddd2f37a47ca2b69.png,1290,LSIL,anormal,1,703,684,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_366_6a2ed524278daea0ddd2f37a47ca2b69.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img366_cell1290_anormal.png,treino,3,0.9513234,1,anormal,1
395,1a1319ef78624dc20d4a43cadde1da01.png,426,HSIL,anormal,1,829,689,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_395_1a1319ef78624dc20d4a43cadde1da01.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img395_cell0426_anormal.png,validacao,3,0.9719393,1,anormal,1
396,ba9d94a8fdbaba01220db89cde170b24.png,271,HSIL,anormal,1,564,909,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_396_ba9d94a8fdbaba01220db89cde170b24.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img396_cell0271_anormal.png,teste,3,0.9045662,1,anormal,1
66,3831ee45ac7b7283b9becaa7116d8f33.png,9037,HSIL,anormal,1,1002,416,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_066_3831ee45ac7b7283b9becaa7116d8f33.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img066_cell9037_anormal.png,treino,3,0.98024315,1,anormal,1
395,1a1319ef78624dc20d4a43cadde1da01.png,377,HSIL,anormal,1,1077,533,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_395_1a1319ef78624dc20d4a43cadde1da01.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img395_cell0377_anormal.png,validacao,3,0.9650203,1,anormal,1
395,1a1319ef78624dc20d4a43cadde1da01.png,395,HSIL,anormal,1,447,425,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_395_1a1319ef78624dc20d4a43cadde1da01.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img395_cell0395_anormal.png,validacao,3,0.97503597,1,anormal,1
57,28508d4d8bb189cedd8d6c79b8d529c9.png,9660,ASC-H,anormal,1,864,334,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_057_28508d4d8bb189cedd8d6c79b8d529c9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img057_cell9660_anormal.png,validacao,3,0.96242666,1,anormal,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5511,LSIL,anormal,1,114,603,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5511_anormal.png,teste,3,0.85512674,1,anormal,1
211,75ae516a4fba3943054907d8f738aa73.png,4938,ASC-US,anormal,1,700,667,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img211_cell4938_anormal.png,teste,3,0.8997397,1,anormal,1
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10277,LSIL,anormal,1,399,493,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_038_466a61aa31579a2ffb3c561f5a5d37d0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img038_cell10277_anormal.png,treino,3,0.8062431,1,anormal,1
395,1a1319ef78624dc20d4a43cadde1da01.png,366,HSIL,anormal,1,852,777,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_395_1a1319ef78624dc20d4a43cadde1da01.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img395_cell0366_anormal.png,validacao,3,0.9744348,1,anormal,1
395,1a1319ef78624dc20d4a43cadde1da01.png,431,LSIL,anormal,1,188,448,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_395_1a1319ef78624dc20d4a43cadde1da01.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img395_cell0431_anormal.png,validacao,3,0.109182276,0,normal,0
395,1a1319ef78624dc20d4a43cadde1da01.png,400,HSIL,anormal,1,492,545,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_395_1a1319ef78624dc20d4a43cadde1da01.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img395_cell0400_anormal.png,validacao,3,0.9730621,1,anormal,1
396,ba9d94a8fdbaba01220db89cde170b24.png,237,HSIL,anormal,1,705,177,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_396_ba9d94a8fdbaba01220db89cde170b24.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img396_cell0237_anormal.png,teste,3,0.9760608,1,anormal,1
51,1a7a2ec67cefb1f11748edd2573291a8.png,9894,ASC-H,anormal,1,242,678,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_051_1a7a2ec67cefb1f11748edd2573291a8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img051_cell9894_anormal.png,treino,3,0.24780536,0,normal,0
168,c99bb99a4e4ab6bbabceeea1bd229447.png,5582,LSIL,anormal,1,404,513,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_168_c99bb99a4e4ab6bbabceeea1bd229447.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img168_cell5582_anormal.png,treino,3,0.70750576,1,anormal,1
395,1a1319ef78624dc20d4a43cadde1da01.png,342,HSIL,anormal,1,659,243,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_395_1a1319ef78624dc20d4a43cadde1da01.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img395_cell0342_anormal.png,validacao,3,0.97879386,1,anormal,1
395,1a1319ef78624dc20d4a43cadde1da01.png,389,HSIL,anormal,1,843,424,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_395_1a1319ef78624dc20d4a43cadde1da01.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img395_cell0389_anormal.png,validacao,3,0.9654138,1,anormal,1
386,855ef72948b5ef0f051083d1cceca3f9.png,808,ASC-H,anormal,1,608,721,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_386_855ef72948b5ef0f051083d1cceca3f9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img386_cell0808_anormal.png,validacao,3,0.3955427,0,normal,0
203,dada70571c7ddf32b8bbbf448a6880a4.png,5037,ASC-US,anormal,1,504,418,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_203_dada70571c7ddf32b8bbbf448a6880a4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img203_cell5037_anormal.png,teste,3,0.9545628,1,anormal,1
90,81508bd550a84bbe5731b93048e54270.png,7927,HSIL,anormal,1,210,347,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_090_81508bd550a84bbe5731b93048e54270.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img090_cell7927_anormal.png,treino,3,0.9746045,1,anormal,1
168,c99bb99a4e4ab6bbabceeea1bd229447.png,5581,LSIL,anormal,1,544,549,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_168_c99bb99a4e4ab6bbabceeea1bd229447.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img168_cell5581_anormal.png,treino,3,0.9125921,1,anormal,1
85,6bb20c67c4013e8805d0f64315b9bcb1.png,8078,HSIL,anormal,1,270,820,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_085_6bb20c67c4013e8805d0f64315b9bcb1.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img085_cell8078_anormal.png,teste,3,0.9819619,1,anormal,1
395,1a1319ef78624dc20d4a43cadde1da01.png,384,HSIL,anormal,1,1017,459,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_395_1a1319ef78624dc20d4a43cadde1da01.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img395_cell0384_anormal.png,validacao,3,0.94994867,1,anormal,1
66,3831ee45ac7b7283b9becaa7116d8f33.png,9026,HSIL,anormal,1,905,138,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_066_3831ee45ac7b7283b9becaa7116d8f33.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img066_cell9026_anormal.png,treino,3,0.9759006,1,anormal,1
