id_imagem,arquivo_imagem,id_celula,classe_bethesda,rotulo_binario,alvo,nucleo_x,nucleo_y,caminho_imagem,caminho_recorte
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6054,Negative for intraepithelial lesion,normal,0,652,880,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6054_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6055,Negative for intraepithelial lesion,normal,0,670,942,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6055_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6056,Negative for intraepithelial lesion,normal,0,530,979,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6056_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6057,Negative for intraepithelial lesion,normal,0,463,907,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6057_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6058,Negative for intraepithelial lesion,normal,0,387,1014,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6058_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6059,Negative for intraepithelial lesion,normal,0,247,980,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6059_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6060,Negative for intraepithelial lesion,normal,0,250,897,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6060_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6061,Negative for intraepithelial lesion,normal,0,211,873,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6061_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6062,Negative for intraepithelial lesion,normal,0,373,846,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6062_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6063,Negative for intraepithelial lesion,normal,0,143,852,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6063_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6064,Negative for intraepithelial lesion,normal,0,71,852,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6064_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6065,Negative for intraepithelial lesion,normal,0,6,755,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6065_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6066,Negative for intraepithelial lesion,normal,0,83,699,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6066_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6067,Negative for intraepithelial lesion,normal,0,100,748,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6067_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6068,Negative for intraepithelial lesion,normal,0,262,743,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6068_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6069,Negative for intraepithelial lesion,normal,0,301,784,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6069_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6070,Negative for intraepithelial lesion,normal,0,412,787,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6070_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6071,Negative for intraepithelial lesion,normal,0,493,743,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6071_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6072,Negative for intraepithelial lesion,normal,0,603,717,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6072_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6073,Negative for intraepithelial lesion,normal,0,678,555,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6073_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6074,Negative for intraepithelial lesion,normal,0,548,575,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6074_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6075,Negative for intraepithelial lesion,normal,0,476,540,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6075_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6076,Negative for intraepithelial lesion,normal,0,580,450,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6076_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6077,Negative for intraepithelial lesion,normal,0,616,463,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6077_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6078,Negative for intraepithelial lesion,normal,0,644,494,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6078_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6079,Negative for intraepithelial lesion,normal,0,650,403,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6079_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6080,Negative for intraepithelial lesion,normal,0,824,314,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6080_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6081,Negative for intraepithelial lesion,normal,0,573,347,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6081_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6082,Negative for intraepithelial lesion,normal,0,479,387,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6082_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6083,Negative for intraepithelial lesion,normal,0,174,482,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6083_normal.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6084,Negative for intraepithelial lesion,normal,0,144,395,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6084_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6085,Negative for intraepithelial lesion,normal,0,220,71,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6085_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6086,Negative for intraepithelial lesion,normal,0,14,20,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6086_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6087,Negative for intraepithelial lesion,normal,0,119,263,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6087_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6088,Negative for intraepithelial lesion,normal,0,145,252,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6088_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6089,Negative for intraepithelial lesion,normal,0,569,50,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6089_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6090,Negative for intraepithelial lesion,normal,0,786,63,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6090_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6091,Negative for intraepithelial lesion,normal,0,957,206,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6091_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6092,Negative for intraepithelial lesion,normal,0,1142,159,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6092_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6093,Negative for intraepithelial lesion,normal,0,1182,191,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6093_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6094,Negative for intraepithelial lesion,normal,0,1220,227,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6094_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6095,Negative for intraepithelial lesion,normal,0,1250,257,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6095_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6096,Negative for intraepithelial lesion,normal,0,1141,293,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6096_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6097,Negative for intraepithelial lesion,normal,0,1241,404,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6097_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6098,Negative for intraepithelial lesion,normal,0,1052,369,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6098_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6099,Negative for intraepithelial lesion,normal,0,852,323,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6099_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6100,Negative for intraepithelial lesion,normal,0,258,318,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6100_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6101,Negative for intraepithelial lesion,normal,0,141,351,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6101_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6102,Negative for intraepithelial lesion,normal,0,117,492,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6102_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6103,Negative for intraepithelial lesion,normal,0,156,481,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6103_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6104,Negative for intraepithelial lesion,normal,0,391,437,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6104_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6105,Negative for intraepithelial lesion,normal,0,467,477,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6105_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6106,Negative for intraepithelial lesion,normal,0,478,499,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6106_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6107,Negative for intraepithelial lesion,normal,0,596,517,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6107_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6108,Negative for intraepithelial lesion,normal,0,453,563,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6108_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6109,Negative for intraepithelial lesion,normal,0,344,597,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6109_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6110,Negative for intraepithelial lesion,normal,0,196,550,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6110_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6111,Negative for intraepithelial lesion,normal,0,92,551,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6111_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6112,Negative for intraepithelial lesion,normal,0,42,563,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6112_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6113,Negative for intraepithelial lesion,normal,0,287,974,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6113_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6114,Negative for intraepithelial lesion,normal,0,486,654,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6114_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6115,Negative for intraepithelial lesion,normal,0,548,693,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6115_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6116,Negative for intraepithelial lesion,normal,0,705,823,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6116_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6117,Negative for intraepithelial lesion,normal,0,833,830,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6117_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6118,Negative for intraepithelial lesion,normal,0,876,906,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6118_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6119,Negative for intraepithelial lesion,normal,0,1109,951,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6119_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6120,Negative for intraepithelial lesion,normal,0,1142,779,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6120_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6121,Negative for intraepithelial lesion,normal,0,825,582,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6121_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6122,Negative for intraepithelial lesion,normal,0,835,630,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6122_normal.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,6123,Negative for intraepithelial lesion,normal,0,877,461,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_147_7cadcc842e5559cd14a3cd1143dd8db0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img147_cell6123_normal.png
